id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	11	24	35	11	0	24	13	13
1	0	0	0	40	29	7	40	18	0
3	0	59	59	89	30	0	30	0	0
4	0	185	185	202	17	0	17	0	0
5	0	225	225	238	13	0	13	0	0
6	0	268	268	288	17	3	20	6	0
7	0	326	326	354	28	0	28	0	0
9	0	505	522	531	9	0	26	17	17
8	0	396	396	553	84	73	157	146	0
10	0	590	590	634	24	20	44	40	0
11	0	838	838	864	21	5	26	10	0
12	0	919	919	923	4	0	4	0	0
13	0	1048	1048	1105	48	9	57	18	0
14	0	1191	1191	1194	3	0	3	0	0
15	0	1308	1308	1312	4	0	4	0	0
16	0	1359	1359	1403	44	0	44	0	0
17	0	1470	1470	1522	41	11	52	22	0
18	0	1564	1564	1566	2	0	2	0	0
19	0	1712	1712	1722	10	0	10	0	0
20	0	1722	1722	1761	38	1	39	2	0
21	0	1820	1820	1923	83	20	103	40	0
22	0	2012	2012	2083	51	20	71	40	0
23	0	2096	2096	2142	11	32	46	67	0
24	0	2102	2102	2157	45	1	55	11	0
25	0	2253	2253	2256	3	0	3	0	0
26	0	2285	2285	2408	114	9	123	18	0
27	0	2387	2408	2423	15	0	36	21	21
28	0	2396	2423	2460	37	0	64	27	27
29	0	2402	2460	2474	14	0	72	58	58
30	0	2689	2689	2727	36	1	38	3	0
31	0	2704	2707	2728	3	12	24	33	3
32	0	2805	2805	2830	25	0	25	0	0
33	0	2887	2887	2912	25	0	25	0	0
34	0	3077	3077	3112	22	13	35	26	0
35	0	3202	3202	3209	7	0	7	0	0
36	0	3301	3301	3302	1	0	1	0	0
37	0	3308	3308	3381	40	33	73	66	0
38	0	3425	3425	3477	42	10	52	20	0
39	0	3637	3637	3667	29	1	30	2	0
40	0	3815	3815	3819	3	1	4	2	0
41	0	3830	3830	3877	39	8	47	16	0
42	0	3892	3892	3965	71	2	73	4	0
43	0	3961	3965	3988	8	15	27	34	4
44	0	4006	4006	4041	35	0	35	0	0
45	0	4024	4041	4043	2	0	19	17	17
46	0	4037	4043	4063	19	1	26	8	6
47	0	4297	4297	4306	9	0	9	0	0
48	0	4531	4531	4594	34	29	63	58	0
49	0	4650	4650	4667	17	0	17	0	0
50	0	4707	4707	4755	12	22	48	58	0
51	0	4709	4713	4767	48	2	58	12	4
52	0	4987	4987	5017	20	10	30	20	0
53	0	5008	5017	5066	14	11	58	55	9
54	0	5019	5027	5081	38	15	62	39	8
55	0	5381	5381	5519	54	84	138	168	0
58	0	5523	5523	5551	28	0	28	0	0
56	0	5502	5519	5568	10	7	66	63	17
59	0	5557	5568	5682	50	4	125	79	11
61	0	5627	5682	5695	13	0	68	55	55
57	0	5508	5520	5719	32	42	211	221	12
60	0	5573	5606	5732	77	21	159	103	33
62	0	5723	5732	5740	7	1	17	11	9
63	0	5816	5816	5828	12	0	12	0	0
64	0	5860	5860	5907	38	9	47	18	0
66	0	5963	5980	5983	3	0	20	17	17
65	0	5898	5907	6009	37	65	111	139	9
67	0	6046	6046	6117	59	12	71	24	0
69	0	6299	6299	6301	2	0	2	0	0
70	0	6300	6301	6322	21	0	22	1	1
68	0	6265	6265	6363	56	22	98	64	0
71	0	6318	6363	6395	18	14	77	73	45
72	0	6418	6418	6457	28	11	39	22	0
73	0	6509	6509	6519	10	0	10	0	0
75	0	6636	6654	6706	46	4	70	28	18
74	0	6631	6631	6708	25	33	77	85	0
77	0	6714	6714	6731	17	0	17	0	0
76	0	6651	6679	6751	26	29	100	103	28
78	0	6977	6977	7089	32	80	112	160	0
79	0	7104	7104	7122	18	0	18	0	0
81	0	7306	7306	7307	1	0	1	0	0
80	0	7170	7170	7323	57	96	153	192	0
82	0	7427	7427	7436	9	0	9	0	0
83	0	7496	7496	7604	39	69	108	138	0
84	0	7643	7643	7702	59	0	59	0	0
85	0	7791	7791	7808	11	6	17	12	0
86	0	7899	7899	8018	76	43	119	86	0
87	0	7977	7977	8055	50	7	78	35	0
88	0	8223	8223	8225	2	0	2	0	0
89	0	8283	8283	8310	27	0	27	0	0
90	0	8415	8415	8481	40	26	66	52	0
91	0	8660	8660	8661	1	0	1	0	0
92	0	8703	8703	8720	17	0	17	0	0
94	0	8886	8886	8930	44	0	44	0	0
95	0	8948	8948	8952	4	0	4	0	0
93	0	8865	8865	8970	27	31	105	109	0
96	0	9013	9013	9030	8	9	17	18	0
97	0	9192	9192	9211	19	0	19	0	0
98	0	9203	9211	9217	6	0	14	8	8
99	0	9480	9480	9521	38	3	41	6	0
100	0	9685	9685	9686	1	0	1	0	0
0	0	0	0	9686	6982	0	9686	2704	0
