id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	5	11	24	35	11	0	24	13	13
1	15	0	0	40	29	7	40	18	0
3	5	59	59	89	30	0	30	0	0
4	5	185	185	202	17	0	17	0	0
5	5	225	225	238	13	0	13	0	0
6	5	268	268	288	17	3	20	6	0
7	5	326	326	354	28	0	28	0	0
9	5	505	522	531	9	0	26	17	17
8	23	396	396	553	84	73	157	146	0
10	6	590	590	634	24	20	44	40	0
11	9	838	838	864	21	5	26	10	0
12	5	919	919	923	4	0	4	0	0
13	15	1048	1048	1105	48	9	57	18	0
14	5	1191	1191	1194	3	0	3	0	0
15	5	1308	1308	1312	4	0	4	0	0
16	5	1359	1359	1403	44	0	44	0	0
17	3	1470	1470	1522	41	11	52	22	0
18	5	1564	1564	1566	2	0	2	0	0
19	5	1712	1712	1722	10	0	10	0	0
20	9	1722	1722	1761	38	1	39	2	0
21	24	1820	1820	1923	83	20	103	40	0
22	7	2012	2012	2083	51	20	71	40	0
23	3	2096	2096	2142	11	32	46	67	0
24	18	2102	2102	2157	45	1	55	11	0
25	5	2253	2253	2256	3	0	3	0	0
26	29	2285	2285	2408	114	9	123	18	0
27	5	2387	2408	2423	15	0	36	21	21
29	5	2402	2423	2437	14	0	35	21	21
28	5	2396	2437	2474	37	0	78	41	41
30	12	2689	2689	2727	36	1	38	3	0
31	4	2704	2707	2728	3	12	24	33	3
32	5	2805	2805	2830	25	0	25	0	0
33	5	2887	2887	2912	25	0	25	0	0
34	7	3077	3077	3112	22	13	35	26	0
35	5	3202	3202	3209	7	0	7	0	0
36	5	3301	3301	3302	1	0	1	0	0
37	14	3308	3308	3381	40	33	73	66	0
38	6	3425	3425	3477	42	10	52	20	0
39	15	3637	3637	3667	29	1	30	2	0
40	4	3815	3815	3819	3	1	4	2	0
41	21	3830	3830	3877	39	8	47	16	0
42	31	3892	3892	3965	71	2	73	4	0
43	6	3961	3965	3988	8	15	27	34	4
44	5	4006	4006	4041	35	0	35	0	0
45	5	4024	4041	4043	2	0	19	17	17
46	9	4037	4043	4063	19	1	26	8	6
47	5	4297	4297	4306	9	0	9	0	0
48	11	4531	4531	4594	34	29	63	58	0
49	5	4650	4650	4667	17	0	17	0	0
50	6	4707	4707	4755	12	22	48	58	0
51	21	4709	4713	4767	48	2	58	12	4
52	3	4987	4987	5017	20	10	30	20	0
53	8	5008	5017	5066	14	11	58	55	9
54	10	5019	5027	5081	38	15	62	39	8
55	9	5381	5381	5519	54	84	138	168	0
58	5	5523	5523	5551	28	0	28	0	0
56	3	5502	5519	5560	10	7	58	55	17
61	5	5627	5657	5670	13	0	43	30	30
59	22	5557	5568	5695	50	4	138	92	11
57	10	5508	5520	5719	32	42	211	221	12
60	22	5573	5606	5732	77	21	159	103	33
62	6	5723	5732	5740	7	1	17	11	9
63	5	5816	5816	5828	12	0	12	0	0
64	7	5860	5860	5907	38	9	47	18	0
66	5	5963	5980	5983	3	0	20	17	17
65	12	5898	5907	6009	37	65	111	139	9
67	16	6046	6046	6117	59	12	71	24	0
69	5	6299	6299	6301	2	0	2	0	0
70	5	6300	6301	6322	21	0	22	1	1
68	10	6265	6265	6372	56	22	107	73	0
71	7	6318	6322	6381	18	14	63	59	4
72	13	6418	6418	6457	28	11	39	22	0
73	5	6509	6509	6519	10	0	10	0	0
75	15	6636	6654	6706	46	4	70	28	18
74	14	6631	6631	6708	25	33	77	85	0
77	5	6714	6714	6731	17	0	17	0	0
76	6	6651	6679	6751	26	29	100	103	28
78	11	6977	6977	7089	32	80	112	160	0
79	5	7104	7104	7122	18	0	18	0	0
81	5	7306	7306	7307	1	0	1	0	0
80	12	7170	7170	7323	57	96	153	192	0
82	5	7427	7427	7436	9	0	9	0	0
83	13	7496	7496	7604	39	69	108	138	0
84	5	7643	7643	7702	59	0	59	0	0
85	7	7791	7791	7808	11	6	17	12	0
86	16	7899	7899	8018	76	43	119	86	0
87	9	7977	7977	8055	50	7	78	35	0
88	5	8223	8223	8225	2	0	2	0	0
89	5	8283	8283	8310	27	0	27	0	0
90	15	8415	8415	8481	40	26	66	52	0
91	5	8660	8660	8661	1	0	1	0	0
92	5	8703	8703	8720	17	0	17	0	0
94	5	8886	8886	8930	44	0	44	0	0
95	5	8948	8948	8952	4	0	4	0	0
93	4	8865	8865	8970	27	31	105	109	0
96	6	9013	9013	9030	8	9	17	18	0
97	5	9192	9192	9211	19	0	19	0	0
98	5	9203	9211	9217	6	0	14	8	8
99	7	9480	9480	9521	38	3	41	6	0
100	5	9685	9685	9686	1	0	1	0	0
0	0	0	0	9686	6982	0	9686	2704	0
