id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	79	79	156	51	0	77	26	0
3	0	109	129	280	77	28	171	122	20
1	0	0	0	304	168	61	304	197	0
5	0	811	811	824	13	0	13	0	0
6	0	860	860	869	9	0	9	0	0
8	0	1052	1072	1073	1	0	21	20	20
4	0	691	691	1100	281	24	409	152	0
7	0	947	947	1151	128	8	204	84	0
10	0	1642	1642	1666	20	4	24	8	0
9	0	1510	1510	1819	148	126	309	287	0
12	0	1811	1819	1862	30	13	51	34	8
11	0	1756	1756	2314	267	1	558	292	0
14	0	2212	2232	2506	95	12	294	211	20
13	0	1878	1878	2517	274	31	639	396	0
16	0	2416	2456	2693	97	39	277	219	40
18	0	2794	2814	2826	12	0	32	20	20
20	0	2980	2984	3145	41	0	165	124	4
21	0	3198	3229	3600	75	0	402	327	31
19	0	2875	2895	3649	207	8	774	575	20
23	0	3515	3577	3680	28	0	165	137	62
17	0	2786	2786	3968	288	3	1182	897	0
24	0	3517	3600	3978	80	1	461	382	83
22	0	3229	3289	4104	180	4	875	699	60
26	0	4022	4060	4195	33	1	173	141	38
27	0	4060	4104	4211	47	0	151	104	44
25	0	3805	3865	4323	122	49	518	445	60
15	0	2329	2349	4375	715	76	2046	1407	20
28	0	4492	4492	4518	26	0	26	0	0
29	0	4606	4606	4625	19	0	19	0	0
30	0	4848	4848	4923	41	12	75	46	0
33	0	4912	4923	5060	38	8	148	118	11
34	0	4922	4935	5075	50	0	153	103	13
35	0	5060	5095	5146	22	0	86	64	35
32	0	4891	4911	5213	74	15	322	263	20
36	0	5136	5166	5421	97	32	285	220	30
31	0	4880	4880	5655	302	32	775	505	0
38	0	5411	5441	5676	75	20	265	210	30
37	0	5312	5312	5794	180	57	482	359	0
39	0	5841	5841	5907	59	7	66	14	0
40	0	6096	6096	6151	33	22	55	44	0
41	0	6625	6625	6858	174	19	233	78	0
42	0	6693	6693	6904	103	68	211	176	0
43	0	6973	6973	7068	70	25	95	50	0
45	0	7166	7166	7211	25	0	45	20	0
46	0	7262	7262	7667	72	67	405	400	0
48	0	7289	7321	7725	99	14	436	351	32
44	0	7165	7165	7793	180	12	628	460	0
47	0	7264	7284	8063	163	15	799	651	20
51	0	7691	7756	8105	77	38	414	375	65
54	0	8075	8145	8154	9	0	79	70	70
56	0	8332	8377	8487	22	10	155	143	45
50	0	7510	7589	8499	141	16	989	864	79
53	0	7943	8023	8560	155	3	617	465	80
58	0	8541	8584	8676	12	0	135	123	43
55	0	8297	8332	8679	66	0	382	316	35
49	0	7352	7385	8772	277	38	1420	1181	33
52	0	7756	7793	8793	237	40	1037	840	37
57	0	8439	8519	8878	86	63	439	416	80
59	0	8739	8772	8924	66	0	185	119	33
60	0	8758	8793	8971	100	7	213	120	35
62	0	9050	9050	9160	67	3	110	46	0
63	0	9243	9243	9335	47	13	92	58	0
61	0	9024	9024	9413	275	5	389	119	0
64	0	9548	9548	9655	107	0	107	0	0
65	0	9723	9723	9788	65	0	65	0	0
66	0	9984	9984	9998	14	0	14	0	0
0	0	0	0	10035	2823	0	10035	7212	0
