id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	79	114	173	59	0	94	35	35
3	0	109	173	293	90	28	184	122	64
1	0	0	0	344	195	61	344	210	0
4	0	691	691	1043	328	24	352	48	0
5	0	811	1043	1059	16	0	248	232	232
6	0	860	1059	1070	11	0	210	199	199
8	0	1052	1077	1078	1	0	26	25	25
7	0	947	1070	1227	149	8	280	139	123
10	0	1642	1642	1672	24	4	30	10	0
9	0	1510	1510	1826	173	126	316	269	0
11	0	1756	1826	2227	311	1	471	161	70
12	0	1811	2048	2249	34	13	438	417	237
13	0	1878	2060	2526	319	31	648	360	182
14	0	2212	2313	2967	111	12	755	656	101
18	0	2794	3327	3340	13	0	546	533	533
20	0	2980	3599	3647	48	0	667	619	619
16	0	2416	2967	3684	112	39	1268	1195	551
21	0	3198	3684	3771	87	0	573	486	486
17	0	2786	3042	3833	336	3	1047	714	256
19	0	2875	3340	3972	242	8	1097	863	465
23	0	3515	3972	4004	32	0	489	457	457
22	0	3229	3771	4466	209	4	1237	1032	542
27	0	4060	4537	4592	55	0	532	477	477
24	0	3517	4004	4604	94	1	1087	994	487
15	0	2329	2526	4734	834	76	2405	1647	197
28	0	4492	4734	4764	30	0	272	242	242
26	0	4022	4511	4776	38	1	754	717	489
25	0	3805	4466	4873	142	49	1068	975	661
29	0	4606	4873	4895	22	0	289	267	267
30	0	4848	4895	5071	48	12	223	187	47
34	0	4922	5071	5129	58	0	207	149	149
33	0	4912	5028	5201	45	8	289	252	116
32	0	4891	4999	5258	86	15	367	296	108
35	0	5060	5258	5284	26	0	224	198	198
31	0	4880	4905	5724	352	32	844	524	25
36	0	5136	5284	5873	114	32	737	655	148
38	0	5411	5724	5896	87	20	485	418	313
37	0	5312	5389	5941	209	57	629	477	77
39	0	5841	5873	5989	69	7	148	86	32
40	0	6096	6096	6156	38	22	60	44	0
41	0	6625	6625	6897	203	19	272	88	0
42	0	6693	6751	6948	120	68	255	203	58
43	0	6973	6973	7079	81	25	106	50	0
45	0	7166	7206	7236	30	0	70	40	40
44	0	7165	7165	7405	210	12	240	42	0
48	0	7289	7500	7852	115	14	563	462	211
46	0	7262	7405	8014	84	67	752	735	143
50	0	7510	7645	8128	164	16	618	470	135
47	0	7264	7424	8294	190	15	1030	855	160
51	0	7691	7926	8392	90	38	701	649	235
54	0	8075	8392	8402	10	0	327	317	317
55	0	8297	8508	8584	76	0	287	211	211
49	0	7352	7529	8709	323	38	1357	1072	177
53	0	7943	8311	8883	181	3	940	762	368
52	0	7756	8128	8933	277	40	1177	940	372
58	0	8541	8933	8947	14	0	406	392	392
56	0	8332	8709	8956	25	10	624	609	377
59	0	8739	8956	9033	77	0	294	217	217
57	0	8439	8883	9211	100	63	772	735	444
60	0	8758	9033	9447	117	7	689	579	275
61	0	9024	9211	9611	320	5	587	272	187
62	0	9050	9402	9681	78	3	631	556	352
63	0	9243	9447	9701	55	13	458	416	204
64	0	9548	9701	9825	124	0	277	153	153
65	0	9723	9825	9901	76	0	178	102	102
0	0	0	0	10000	1696	0	10000	8304	0
