id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	79	79	88	9	0	9	0	0
1	0	0	0	96	30	61	96	127	0
3	0	109	109	151	14	28	42	56	0
4	0	691	691	762	47	24	71	48	0
5	0	811	811	814	3	0	3	0	0
6	0	860	860	862	2	0	2	0	0
7	0	947	947	978	23	8	31	16	0
8	0	1052	1052	1053	1	0	1	0	0
10	0	1642	1642	1650	4	4	8	8	0
9	0	1510	1510	1662	26	126	152	252	0
11	0	1756	1756	1802	45	1	46	2	0
12	0	1811	1811	1830	6	13	19	26	0
13	0	1878	1878	1957	48	31	79	62	0
14	0	2212	2212	2241	17	12	29	24	0
16	0	2416	2416	2472	17	39	56	78	0
15	0	2329	2329	2537	121	76	208	163	0
18	0	2794	2827	2829	2	0	35	33	33
17	0	2786	2786	2838	49	3	52	6	0
19	0	2875	2875	2918	35	8	43	16	0
20	0	2980	2980	2987	7	0	7	0	0
21	0	3198	3198	3211	13	0	13	0	0
22	0	3229	3229	3264	31	4	35	8	0
23	0	3515	3515	3520	5	0	5	0	0
24	0	3517	3520	3535	14	1	18	5	3
25	0	3805	3805	3875	21	49	70	98	0
26	0	4022	4022	4029	6	1	7	2	0
27	0	4060	4060	4068	8	0	8	0	0
28	0	4492	4492	4497	5	0	5	0	0
29	0	4606	4606	4610	4	0	4	0	0
30	0	4848	4848	4868	8	12	20	24	0
32	0	4891	4894	4923	14	15	32	33	3
33	0	4912	4912	4929	7	8	17	18	0
34	0	4922	4929	4938	9	0	16	7	7
31	0	4880	4880	4978	52	32	98	78	0
35	0	5060	5060	5064	4	0	4	0	0
36	0	5136	5136	5186	18	32	50	64	0
37	0	5312	5312	5400	31	57	88	114	0
38	0	5411	5411	5445	14	20	34	40	0
39	0	5841	5841	5858	10	7	17	14	0
40	0	6096	6096	6125	7	22	29	44	0
41	0	6625	6625	6673	29	19	48	38	0
42	0	6693	6693	6779	18	68	86	136	0
43	0	6973	6973	7010	12	25	37	50	0
45	0	7166	7171	7176	5	0	10	5	5
44	0	7165	7165	7208	31	12	43	24	0
47	0	7264	7265	7309	29	15	45	31	1
48	0	7289	7297	7329	18	14	40	36	8
46	0	7262	7262	7342	13	67	80	134	0
49	0	7352	7352	7438	48	38	86	76	0
50	0	7510	7510	7551	25	16	41	32	0
51	0	7691	7691	7743	14	38	52	76	0
52	0	7756	7756	7837	41	40	81	80	0
53	0	7943	7943	7973	27	3	30	6	0
54	0	8075	8075	8077	2	0	2	0	0
55	0	8297	8297	8308	11	0	11	0	0
56	0	8332	8332	8347	5	10	15	20	0
57	0	8439	8439	8517	15	63	78	126	0
58	0	8541	8541	8543	2	0	2	0	0
59	0	8739	8739	8750	11	0	11	0	0
60	0	8758	8758	8783	18	7	25	14	0
61	0	9024	9024	9076	47	5	52	10	0
62	0	9050	9052	9086	12	3	36	27	2
63	0	9243	9243	9264	8	13	21	26	0
64	0	9548	9548	9566	18	0	18	0	0
65	0	9723	9723	9734	11	0	11	0	0
66	0	9984	9984	9987	3	0	3	0	0
0	0	0	0	10035	8775	0	10035	1260	0
