id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	79	79	122	34	0	43	9	0
1	0	0	0	210	111	61	210	160	0
3	0	109	122	231	52	28	122	98	13
5	0	811	811	820	9	0	9	0	0
6	0	860	860	866	6	0	6	0	0
4	0	691	691	918	188	24	227	63	0
7	0	947	947	1041	86	8	94	16	0
8	0	1052	1052	1053	1	0	1	0	0
10	0	1642	1642	1660	14	4	18	8	0
9	0	1510	1510	1735	99	126	225	252	0
12	0	1811	1811	1844	20	13	33	26	0
11	0	1756	1756	2019	178	1	263	86	0
13	0	1878	1878	2140	184	31	262	109	0
14	0	2212	2212	2288	64	12	76	24	0
16	0	2416	2416	2579	64	39	163	138	0
18	0	2794	2814	2822	8	0	28	20	20
20	0	2980	3019	3107	28	0	127	99	39
15	0	2329	2329	3253	478	76	924	522	0
19	0	2875	2895	3273	139	8	398	267	20
21	0	3198	3229	3382	50	0	184	134	31
17	0	2786	2786	3412	193	3	626	436	0
22	0	3229	3273	3465	120	4	236	120	44
23	0	3515	3515	3554	19	0	39	20	0
24	0	3517	3517	3589	54	1	72	19	0
25	0	3805	3805	3936	82	49	131	98	0
26	0	4022	4022	4045	22	1	23	2	0
27	0	4060	4060	4092	32	0	32	0	0
28	0	4492	4492	4509	17	0	17	0	0
29	0	4606	4606	4619	13	0	13	0	0
30	0	4848	4848	4899	28	12	51	35	0
33	0	4912	4922	5027	26	8	115	97	10
34	0	4922	4929	5036	33	0	114	81	7
32	0	4891	4899	5049	50	15	158	123	8
35	0	5060	5060	5093	15	0	33	18	0
36	0	5136	5136	5274	66	32	138	104	0
31	0	4880	4880	5290	201	32	410	241	0
38	0	5411	5411	5486	51	20	75	44	0
37	0	5312	5312	5511	120	57	199	136	0
39	0	5841	5841	5888	40	7	47	14	0
40	0	6096	6096	6140	22	22	44	44	0
41	0	6625	6625	6780	116	19	155	58	0
42	0	6693	6693	6834	69	68	141	140	0
43	0	6973	6973	7045	47	25	72	50	0
45	0	7166	7166	7183	17	0	17	0	0
44	0	7165	7165	7416	121	12	251	142	0
48	0	7289	7316	7481	67	14	192	139	27
46	0	7262	7262	7583	48	67	321	340	0
47	0	7264	7284	7629	110	15	365	270	20
50	0	7510	7550	7833	95	16	323	244	40
51	0	7691	7711	7886	51	38	195	182	20
49	0	7352	7392	7941	185	38	589	442	40
54	0	8075	8095	8101	6	0	26	20	20
53	0	7943	7943	8115	103	3	172	72	0
52	0	7756	7767	8151	159	40	395	276	11
55	0	8297	8297	8351	44	0	54	10	0
56	0	8332	8332	8357	15	10	25	20	0
58	0	8541	8541	8549	8	0	8	0	0
57	0	8439	8439	8568	58	63	129	134	0
59	0	8739	8739	8823	44	0	84	40	0
60	0	8758	8758	8857	67	7	99	39	0
62	0	9050	9050	9118	45	3	68	26	0
63	0	9243	9243	9288	32	13	45	26	0
61	0	9024	9024	9290	184	5	266	87	0
64	0	9548	9548	9619	71	0	71	0	0
65	0	9723	9723	9767	44	0	44	0	0
66	0	9984	9984	9993	9	0	9	0	0
0	0	0	0	10035	5203	0	10035	4832	0
