id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	6	0	0	34	8	26	34	52	0
2	7	37	37	90	44	9	53	18	0
3	5	145	145	146	1	0	1	0	0
4	5	157	157	213	48	8	56	16	0
5	6	214	214	253	17	22	39	44	0
6	5	294	294	325	31	0	31	0	0
7	10	328	328	365	27	10	37	20	0
8	5	369	369	382	13	0	13	0	0
10	5	384	386	388	2	0	4	2	2
9	13	379	382	446	32	32	67	67	3
11	5	442	446	471	25	0	29	4	4
12	5	539	539	540	1	0	1	0	0
13	11	638	638	931	73	166	293	386	0
15	5	939	939	944	5	0	5	0	0
14	8	713	713	955	116	122	242	248	0
16	5	1012	1012	1035	23	0	23	0	0
18	5	1105	1106	1118	12	0	13	1	1
17	5	1068	1068	1207	95	39	139	83	0
19	5	1150	1207	1221	14	0	71	57	57
20	7	1235	1235	1306	59	12	71	24	0
21	5	1307	1307	1328	21	0	21	0	0
22	5	1322	1328	1329	1	0	7	6	6
23	5	1398	1398	1476	78	0	78	0	0
26	5	1595	1600	1639	39	0	44	5	5
27	5	1596	1639	1652	13	0	56	43	43
24	35	1513	1513	1702	78	27	189	138	0
25	25	1562	1590	1753	97	65	191	159	28
28	5	1801	1801	1827	26	0	26	0	0
29	24	1816	1827	1892	62	3	76	17	11
30	8	1914	1914	1946	19	13	32	26	0
32	5	1968	1973	1996	23	0	28	5	5
31	6	1966	1966	1998	9	15	32	38	0
33	5	2199	2199	2201	2	0	2	0	0
36	5	2253	2275	2279	4	0	26	22	22
37	5	2259	2279	2309	30	0	50	20	20
41	5	2372	2399	2431	32	0	59	27	27
42	5	2384	2431	2446	15	0	62	47	47
47	5	2495	2525	2526	1	0	31	30	30
48	5	2524	2526	2553	27	0	29	2	2
38	9	2286	2309	2571	15	23	285	293	23
50	5	2570	2571	2578	7	0	8	1	1
46	9	2492	2513	2588	22	1	96	75	21
49	10	2527	2553	2632	52	16	105	69	26
43	13	2401	2446	2689	77	17	288	228	45
52	5	2662	2690	2694	4	0	32	28	28
53	5	2674	2694	2717	23	0	43	20	20
51	3	2640	2689	2723	7	12	83	88	49
54	5	2679	2723	2734	11	0	55	44	44
44	14	2425	2466	2763	47	34	338	325	41
39	7	2293	2331	2790	52	69	497	514	38
45	15	2443	2489	2794	28	4	351	327	46
34	17	2220	2220	2805	46	34	585	573	0
55	5	2795	2805	2881	76	0	86	10	10
56	4	2801	2881	3006	69	30	205	166	80
59	5	2905	3006	3047	41	0	142	101	101
58	5	2892	3047	3071	24	0	179	155	155
40	18	2299	2321	3075	41	42	776	777	22
35	27	2221	2227	3076	49	3	855	809	6
57	31	2848	2884	3082	62	11	234	183	36
60	10	3119	3119	3182	25	11	63	49	0
61	13	3135	3135	3185	23	8	50	35	0
63	5	3193	3193	3211	18	0	18	0	0
62	11	3146	3155	3231	19	57	85	123	9
64	5	3258	3258	3280	15	7	22	14	0
65	5	3327	3327	3336	9	0	9	0	0
66	5	3394	3394	3402	8	0	8	0	0
67	8	3415	3415	3465	17	33	50	66	0
72	5	3607	3611	3627	16	0	20	4	4
69	9	3530	3533	3674	54	5	144	95	3
73	5	3656	3674	3676	2	0	20	18	18
71	9	3564	3605	3695	37	27	131	121	41
68	19	3500	3500	3705	43	29	205	191	0
70	26	3536	3543	3717	65	6	181	122	7
74	20	3740	3740	3789	36	13	49	26	0
75	5	3790	3790	3811	21	0	21	0	0
76	7	3794	3811	3838	17	10	44	37	17
77	8	3872	3872	3918	17	29	46	58	0
78	14	3881	3882	3931	36	7	50	21	1
80	5	3991	4002	4029	27	0	38	11	11
83	5	4027	4030	4070	40	0	43	3	3
81	3	3994	4029	4077	8	8	83	83	35
84	5	4056	4077	4110	33	0	54	21	21
86	5	4093	4115	4145	30	0	52	22	22
85	5	4071	4110	4191	25	17	120	112	39
82	16	4013	4145	4196	28	2	183	157	132
79	18	3971	3971	4213	48	11	242	205	0
87	19	4168	4191	4321	93	22	153	82	23
92	5	4346	4398	4401	3	0	55	52	52
88	9	4244	4246	4411	17	13	167	163	2
89	26	4272	4321	4437	61	2	165	106	49
93	5	4432	4437	4440	3	0	8	5	5
90	8	4320	4367	4469	65	20	149	104	47
91	4	4327	4401	4476	10	62	149	201	74
94	5	4533	4533	4535	2	0	2	0	0
95	5	4610	4610	4618	8	0	8	0	0
96	5	4722	4722	4734	12	0	12	0	0
97	5	4859	4859	4902	43	0	43	0	0
98	10	4940	4940	4967	17	10	27	20	0
100	6	4958	4958	4977	8	11	19	22	0
99	4	4943	4954	5023	4	65	80	141	11
0	0	0	0	5023	1984	0	5023	3039	0
