id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	5	53	53	66	13	0	13	0	0
1	11	0	0	110	43	61	110	128	0
3	4	73	73	128	20	28	55	63	0
4	12	461	461	556	71	24	95	48	0
5	5	541	556	560	4	0	19	15	15
6	5	574	574	577	3	0	3	0	0
7	12	632	632	673	33	8	41	16	0
8	5	702	702	703	1	0	1	0	0
10	5	1095	1095	1105	6	4	10	8	0
9	4	1007	1007	1172	39	126	165	252	0
11	27	1171	1172	1242	67	1	71	5	1
12	4	1208	1220	1247	8	13	39	44	12
13	13	1253	1253	1353	69	31	100	62	0
14	7	1476	1476	1512	24	12	36	24	0
16	11	1612	1633	1709	25	39	97	111	21
15	39	1554	1554	1810	180	76	256	152	0
18	5	1864	1920	1923	3	0	59	56	56
17	33	1859	1859	1956	72	3	97	28	0
19	14	1918	1923	1986	52	8	68	24	5
20	5	1988	1988	1999	11	0	11	0	0
21	5	2133	2133	2152	19	0	19	0	0
22	4	2154	2154	2204	46	4	50	8	0
23	5	2345	2345	2352	7	0	7	0	0
24	12	2347	2352	2374	21	1	27	7	5
25	8	2539	2539	2619	31	49	80	98	0
26	6	2684	2684	2694	9	1	10	2	0
27	5	2710	2710	2722	12	0	12	0	0
28	5	2998	2998	3005	7	0	7	0	0
29	5	3074	3074	3079	5	0	5	0	0
30	4	3235	3235	3258	11	12	23	24	0
34	5	3284	3287	3300	13	0	16	3	3
33	3	3277	3286	3309	10	8	32	30	9
32	6	3263	3279	3322	20	15	59	54	16
31	13	3256	3258	3398	77	32	142	97	2
35	5	3376	3398	3404	6	0	28	22	22
36	5	3427	3427	3485	26	32	58	64	0
37	12	3544	3544	3649	46	57	105	116	0
38	8	3610	3610	3650	20	20	40	40	0
39	5	3897	3897	3920	16	7	23	14	0
40	3	4067	4067	4098	9	22	31	44	0
41	16	4420	4420	4498	44	19	78	53	0
42	10	4466	4466	4560	26	68	94	136	0
43	9	4653	4653	4696	18	25	43	50	0
45	5	4782	4790	4797	7	0	15	8	8
44	7	4781	4781	4839	46	12	58	24	0
48	6	4865	4867	4912	26	14	47	35	2
46	4	4846	4846	4947	18	67	101	150	0
47	14	4848	4850	4957	43	15	109	81	2
49	10	4907	4912	5020	70	38	113	81	5
50	8	5013	5020	5072	36	16	59	39	7
51	6	5134	5134	5218	20	38	84	102	0
52	20	5178	5178	5279	61	40	101	80	0
53	5	5303	5303	5345	39	3	42	6	0
54	5	5391	5391	5394	3	0	3	0	0
55	5	5539	5539	5556	17	0	17	0	0
56	5	5563	5563	5579	6	10	16	20	0
57	3	5635	5635	5720	22	63	85	126	0
58	5	5703	5720	5723	3	0	20	17	17
59	5	5835	5835	5852	17	0	17	0	0
60	12	5848	5852	5885	26	7	37	18	4
61	23	6026	6026	6100	69	5	74	10	0
62	4	6044	6067	6115	17	3	71	57	23
63	7	6173	6173	6199	13	13	26	26	0
64	5	6376	6376	6403	27	0	27	0	0
65	5	6493	6493	6510	17	0	17	0	0
66	5	6667	6667	6671	4	0	4	0	0
67	11	6701	6701	6741	21	19	40	38	0
68	9	6702	6718	6781	31	30	79	78	16
69	31	6746	6756	6909	88	50	163	125	10
70	5	6897	6909	6911	2	0	14	12	12
71	5	6992	6992	6993	1	0	1	0	0
72	5	7017	7017	7030	8	5	13	10	0
73	5	7152	7152	7188	9	27	36	54	0
74	5	7419	7419	7427	8	0	8	0	0
76	45	7535	7550	7694	107	18	159	70	15
75	20	7527	7527	7791	74	53	264	243	0
79	5	7749	7753	7863	70	19	114	63	4
81	5	7792	7863	7872	9	0	80	71	71
78	9	7687	7694	7888	36	28	201	193	7
77	22	7578	7648	7913	69	48	335	314	70
80	8	7766	7791	7932	35	23	166	154	25
82	14	8088	8088	8150	50	12	62	24	0
83	5	8261	8261	8271	10	0	10	0	0
84	8	8262	8271	8332	17	31	70	84	9
85	25	8284	8284	8407	91	32	123	64	0
86	8	8403	8407	8431	13	11	28	26	4
87	18	8522	8522	8612	42	10	90	58	0
89	6	8540	8594	8640	35	2	100	67	54
90	5	8613	8640	8651	11	0	38	27	27
88	23	8525	8553	8658	48	8	133	93	28
91	10	8745	8745	8801	44	12	56	24	0
92	11	8866	8866	8955	50	39	89	78	0
93	17	9003	9003	9059	45	11	56	22	0
94	7	9070	9070	9117	22	23	47	48	0
96	5	9104	9117	9118	1	0	14	13	13
95	10	9088	9088	9162	37	37	74	74	0
97	5	9195	9195	9199	4	0	4	0	0
99	5	9380	9380	9381	1	0	1	0	0
98	8	9323	9323	9419	57	37	96	76	0
100	3	9400	9400	9437	7	23	37	53	0
0	0	0	0	9437	6434	0	9437	3003	0
