id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	5	27	27	40	13	0	13	0	0
3	4	37	40	88	20	28	51	59	3
1	11	0	0	104	43	61	104	122	0
5	5	271	271	275	4	0	4	0	0
4	12	231	231	328	71	24	97	50	0
6	5	288	328	331	3	0	43	40	40
8	5	352	357	358	1	0	6	5	5
7	12	317	331	372	33	8	55	30	14
10	5	549	549	561	6	4	12	10	0
12	4	606	635	660	8	13	54	59	29
9	4	505	505	678	39	126	173	260	0
11	27	587	587	697	67	1	110	44	0
13	13	629	638	751	69	31	122	84	9
14	7	741	751	787	24	12	46	34	10
18	5	936	995	998	3	0	62	59	59
20	5	998	1020	1031	11	0	33	22	22
16	11	809	866	1039	25	39	230	244	57
19	14	963	998	1069	52	8	106	62	35
17	33	933	934	1080	72	3	147	78	1
21	5	1071	1080	1099	19	0	28	9	9
22	4	1082	1099	1184	46	4	102	60	17
23	5	1178	1184	1191	7	0	13	6	6
15	39	780	787	1237	180	76	457	353	7
24	12	1179	1191	1240	21	1	61	41	12
25	8	1275	1275	1355	31	49	80	98	0
27	5	1361	1361	1373	12	0	12	0	0
26	6	1348	1355	1376	9	1	28	20	7
28	5	1505	1505	1512	7	0	7	0	0
29	5	1543	1543	1548	5	0	5	0	0
30	4	1624	1624	1665	11	12	41	42	0
34	5	1650	1665	1678	13	0	28	15	15
33	3	1646	1678	1702	10	8	56	54	32
35	5	1696	1702	1708	6	0	12	6	6
32	6	1639	1679	1721	20	15	82	77	40
31	13	1635	1635	1777	77	32	142	97	0
36	5	1722	1737	1855	26	32	133	139	15
38	8	1814	1817	1857	20	20	43	43	3
37	12	1781	1787	1893	46	57	112	123	6
39	5	1958	1958	1981	16	7	23	14	0
40	3	2043	2043	2074	9	22	31	44	0
41	16	2220	2220	2283	44	19	63	38	0
42	10	2243	2247	2341	26	68	98	140	4
43	9	2337	2341	2384	18	25	47	54	4
45	5	2402	2410	2417	7	0	15	8	8
44	7	2401	2401	2459	46	12	58	24	0
48	6	2444	2463	2531	26	14	87	75	19
46	4	2434	2459	2586	18	67	152	201	25
50	8	2518	2531	2618	36	16	100	80	13
51	6	2579	2586	2658	20	38	79	97	7
47	14	2435	2470	2668	43	15	233	205	35
53	5	2664	2668	2711	39	3	47	11	4
54	5	2708	2711	2714	3	0	6	3	3
49	10	2465	2487	2741	70	38	276	244	22
55	5	2782	2782	2799	17	0	17	0	0
52	20	2601	2618	2814	61	40	213	192	17
56	5	2794	2799	2816	6	10	22	26	5
58	5	2864	2864	2867	3	0	3	0	0
57	3	2830	2830	2915	22	63	85	126	0
59	5	2930	2930	2947	17	0	17	0	0
60	12	2937	2947	2980	26	7	43	24	10
61	23	3026	3026	3100	69	5	74	10	0
62	4	3035	3067	3115	17	3	80	66	32
63	7	3100	3115	3141	13	13	41	41	15
64	5	3202	3202	3229	27	0	27	0	0
65	5	3261	3261	3278	17	0	17	0	0
66	5	3348	3348	3352	4	0	4	0	0
70	5	3464	3468	3470	2	0	6	4	4
67	11	3365	3365	3474	21	19	109	107	0
68	9	3366	3382	3493	31	30	127	126	16
69	31	3388	3388	3526	88	50	138	100	0
71	5	3512	3526	3527	1	0	15	14	14
72	5	3525	3527	3540	8	5	15	12	2
73	5	3593	3593	3629	9	27	36	54	0
74	5	3727	3727	3735	8	0	8	0	0
81	5	3915	3922	3931	9	0	16	7	7
79	5	3893	3917	4010	70	19	117	66	24
80	8	3902	3910	4076	35	23	174	162	8
78	9	3862	3903	4139	36	28	277	269	41
83	5	4150	4153	4163	10	0	13	3	3
82	14	4063	4076	4189	50	12	126	88	13
84	8	4151	4163	4242	17	31	91	105	12
86	8	4222	4225	4263	13	11	41	39	3
75	20	3781	3781	4288	74	53	507	486	0
90	5	4329	4367	4378	11	0	49	38	38
89	6	4292	4360	4406	35	2	114	81	68
87	18	4282	4288	4431	42	10	149	117	6
91	10	4395	4406	4501	44	12	106	74	11
77	22	3807	3815	4527	69	48	720	699	8
96	5	4576	4590	4591	1	0	15	14	14
97	5	4622	4625	4629	4	0	7	3	3
94	7	4559	4582	4643	22	23	84	85	23
93	17	4525	4557	4644	45	11	119	85	32
95	10	4568	4591	4666	37	37	98	98	23
88	23	4284	4319	4677	48	8	393	353	35
85	25	4162	4173	4682	91	32	520	461	11
76	45	3785	3804	4696	107	18	911	822	19
99	5	4715	4731	4732	1	0	17	16	16
92	11	4456	4461	4739	50	39	283	272	5
100	3	4725	4732	4762	7	23	37	53	7
98	8	4686	4696	4792	57	37	106	86	10
0	0	0	0	4792	1789	0	4792	3003	0
