id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	16	16	96	48	0	80	32	0
1	0	0	0	280	132	7	280	155	0
3	0	88	96	355	138	0	267	129	8
4	0	277	280	442	80	0	165	85	3
5	0	337	355	500	61	0	163	102	18
6	0	401	421	571	72	3	170	101	20
7	0	488	500	739	128	0	251	123	12
9	0	755	755	809	40	0	54	14	0
10	0	882	882	1115	113	20	233	140	0
8	0	592	592	1247	384	73	655	344	0
11	0	1253	1253	1354	96	5	101	10	0
12	0	1374	1374	1393	19	0	19	0	0
14	0	1781	1781	1792	11	0	11	0	0
13	0	1567	1567	1804	217	9	237	29	0
15	0	1956	1956	1974	18	0	18	0	0
16	0	2033	2033	2280	203	0	247	44	0
18	0	2340	2340	2348	8	0	8	0	0
17	0	2199	2199	2431	187	11	232	56	0
19	0	2562	2562	2646	44	0	84	40	0
20	0	2576	2576	2840	173	1	264	92	0
23	0	3136	3145	3345	45	32	209	196	9
25	0	3371	3386	3398	12	0	27	15	15
21	0	2723	2723	3492	383	20	769	406	0
22	0	3011	3011	3863	232	20	852	640	0
27	0	3571	3592	3912	69	0	341	272	21
29	0	3592	3636	3957	65	0	365	300	44
24	0	3145	3167	3985	208	1	840	633	22
31	0	4045	4085	4144	7	12	99	104	40
28	0	3584	3615	4272	169	0	688	519	31
32	0	4196	4236	4630	113	0	434	321	40
30	0	4023	4043	4753	161	1	730	570	20
33	0	4319	4321	4766	114	0	447	333	2
35	0	4792	4812	4883	31	0	91	60	20
34	0	4604	4650	4926	96	13	322	239	46
36	0	4940	4940	4942	2	0	2	0	0
26	0	3419	3459	5098	529	9	1679	1159	40
37	0	4951	4951	5311	180	33	360	213	0
38	0	5127	5127	5400	194	10	273	89	0
39	0	5444	5444	5577	132	1	133	2	0
40	0	5711	5711	5722	10	1	11	2	0
41	0	5733	5733	6056	177	8	323	154	0
45	0	6024	6076	6082	6	0	58	52	52
43	0	5929	5949	6088	37	15	159	137	20
46	0	6043	6088	6314	85	1	271	187	45
44	0	5997	6012	6446	161	0	449	288	15
47	0	6432	6446	6526	41	0	94	53	14
42	0	5826	5826	6569	329	2	743	416	0
48	0	6782	6782	6982	151	29	200	78	0
49	0	6960	6960	7039	77	0	79	2	0
50	0	7045	7045	7180	53	22	135	104	0
51	0	7047	7047	7319	219	2	272	55	0
53	0	7495	7495	7647	58	11	152	105	0
52	0	7464	7464	7665	90	10	201	121	0
54	0	7512	7532	7803	173	15	291	133	20
56	0	8236	8236	8410	44	7	174	137	0
61	0	8423	8483	8745	58	0	322	264	60
62	0	8567	8667	8873	27	1	306	280	100
58	0	8268	8308	8945	129	0	677	548	40
55	0	8055	8055	9009	251	84	954	787	0
66	0	8927	9029	9040	11	0	113	102	102
57	0	8245	8245	9102	143	42	857	756	0
63	0	8707	8795	9324	52	0	617	565	88
69	0	9430	9499	9505	6	0	75	69	69
0	0	0	0	10004	3313	0	10004	6691	0
